Sno,Date,Time,States,Confirmed Patient,ConfirmedForeignNational,Cured,Deaths,Total Patient
3098,16-06-2020,8:00 AM,West Bengal,11494,0,5494,485,11494
3099,16-06-2020,8:00 AM,Cases being reassigned to states,7684,0,0,0,7684
3100,17-06-2020,8:00 AM,Andaman and Nicobar Islands,44,0,33,0,44
3101,17-06-2020,8:00 AM,Andhra Pradesh,6841,0,3509,88,6841
3102,17-06-2020,8:00 AM,Arunachal Pradesh,95,0,7,0,95
3103,17-06-2020,8:00 AM,Assam,4319,0,2166,8,4319
3104,17-06-2020,8:00 AM,Bihar,6778,0,4644,41,6778
3105,17-06-2020,8:00 AM,Chandigarh,358,0,302,6,358
3106,17-06-2020,8:00 AM,Chhattisgarh,1781,0,1036,9,1781
3107,17-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,45,0,9,0,45
3108,17-06-2020,8:00 AM,Delhi,44688,0,16500,1837,44688
3109,17-06-2020,8:00 AM,Goa,629,0,85,0,629
3110,17-06-2020,8:00 AM,Gujarat,24577,0,17082,1533,24577
3111,17-06-2020,8:00 AM,Haryana,8272,0,3748,118,8272
3112,17-06-2020,8:00 AM,Himachal Pradesh,560,0,372,8,560
3113,17-06-2020,8:00 AM,Jammu and Kashmir,5298,0,2781,63,5298
3114,17-06-2020,8:00 AM,Jharkhand,1839,0,1121,9,1839
3115,17-06-2020,8:00 AM,Karnataka,7530,0,4456,94,7530
3116,17-06-2020,8:00 AM,Kerala,2622,0,1236,20,2622
3117,17-06-2020,8:00 AM,Ladakh,649,0,85,1,649
3118,17-06-2020,8:00 AM,Madhya Pradesh,11083,0,8152,476,11083
3119,17-06-2020,8:00 AM,Maharashtra,113445,0,57851,5537,113445
3120,17-06-2020,8:00 AM,Manipur,500,0,159,0,500
3121,17-06-2020,8:00 AM,Meghalaya,44,0,25,1,44
3122,17-06-2020,8:00 AM,Mizoram,121,0,1,0,121
3123,17-06-2020,8:00 AM,Nagaland,179,0,92,0,179
3124,17-06-2020,8:00 AM,Odisha,4163,0,2974,11,4163
3125,17-06-2020,8:00 AM,Puducherry,216,0,99,6,216
3126,17-06-2020,8:00 AM,Punjab,3371,0,2461,72,3371
3127,17-06-2020,8:00 AM,Rajasthan,13216,0,9849,308,13216
3128,17-06-2020,8:00 AM,Sikkim,70,0,4,0,70
3129,17-06-2020,8:00 AM,Tamil Nadu,48019,0,26782,528,48019
3130,17-06-2020,8:00 AM,Telengana,5406,0,3027,191,5406
3131,17-06-2020,8:00 AM,Tripura,1092,0,433,1,1092
3132,17-06-2020,8:00 AM,Uttarakhand,1942,0,1216,25,1942
3133,17-06-2020,8:00 AM,Uttar Pradesh,14091,0,8610,417,14091
3134,17-06-2020,8:00 AM,West Bengal,11909,0,6028,495,11909
3135,17-06-2020,8:00 AM,Cases being reassigned to states,8273,0,0,0,8273
3136,18-06-2020,8:00 AM,Andaman and Nicobar Islands,44,0,33,0,44
3137,18-06-2020,8:00 AM,Andhra Pradesh,7071,0,3641,90,7071
3138,18-06-2020,8:00 AM,Arunachal Pradesh,99,0,7,0,99
3139,18-06-2020,8:00 AM,Assam,4605,0,2642,8,4605
3140,18-06-2020,8:00 AM,Bihar,6942,0,4926,44,6942
3141,18-06-2020,8:00 AM,Chandigarh,368,0,303,6,368
3142,18-06-2020,8:00 AM,Chhattisgarh,1864,0,1180,10,1864
3143,18-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,57,0,12,0,57
3144,18-06-2020,8:00 AM,Delhi,47102,0,17457,1904,47102
3145,18-06-2020,8:00 AM,Goa,656,0,96,0,656
3146,18-06-2020,8:00 AM,Gujarat,25093,0,17430,1560,25093
3147,18-06-2020,8:00 AM,Haryana,8832,0,3952,130,8832
3148,18-06-2020,8:00 AM,Himachal Pradesh,569,0,372,8,569
3149,18-06-2020,8:00 AM,Jammu and Kashmir,5406,0,2914,65,5406
3150,18-06-2020,8:00 AM,Jharkhand,1895,0,1151,10,1895
3151,18-06-2020,8:00 AM,Karnataka,7734,0,4804,102,7734
3152,18-06-2020,8:00 AM,Kerala,2697,0,1326,20,2697
3153,18-06-2020,8:00 AM,Ladakh,687,0,92,1,687
3154,18-06-2020,8:00 AM,Madhya Pradesh,11244,0,8388,482,11244
3155,18-06-2020,8:00 AM,Maharashtra,116752,0,59166,5651,116752
3156,18-06-2020,8:00 AM,Manipur,552,0,192,0,552
3157,18-06-2020,8:00 AM,Meghalaya,44,0,30,1,44
3158,18-06-2020,8:00 AM,Mizoram,121,0,1,0,121
3159,18-06-2020,8:00 AM,Nagaland,193,0,103,0,193
3160,18-06-2020,8:00 AM,Odisha,4338,0,3047,11,4338
3161,18-06-2020,8:00 AM,Puducherry,245,0,109,7,245
3162,18-06-2020,8:00 AM,Punjab,3497,0,2538,78,3497
3163,18-06-2020,8:00 AM,Rajasthan,13542,0,10467,313,13542
3164,18-06-2020,8:00 AM,Sikkim,70,0,4,0,70
3165,18-06-2020,8:00 AM,Tamil Nadu,50193,0,27624,576,50193
3166,18-06-2020,8:00 AM,Telengana,5675,0,3071,192,5675
3167,18-06-2020,8:00 AM,Tripura,1135,0,556,1,1135
3168,18-06-2020,8:00 AM,Uttarakhand,2023,0,1254,26,2023
3169,18-06-2020,8:00 AM,Uttar Pradesh,14598,0,8904,435,14598
3170,18-06-2020,8:00 AM,West Bengal,12300,0,6533,506,12300
3171,18-06-2020,8:00 AM,Cases being reassigned to states,8703,0,0,0,8703
3172,19-06-2020,8:00 AM,Andaman and Nicobar Islands,44,0,33,0,44
3173,19-06-2020,8:00 AM,Andhra Pradesh,7518,0,3789,92,7518
3174,19-06-2020,8:00 AM,Arunachal Pradesh,103,0,10,0,103
3175,19-06-2020,8:00 AM,Assam,4777,0,2654,9,4777
3176,19-06-2020,8:00 AM,Bihar,7025,0,5056,44,7025
3177,19-06-2020,8:00 AM,Chandigarh,374,0,306,6,374
3178,19-06-2020,8:00 AM,Chhattisgarh,1946,0,1228,10,1946
3179,19-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,58,0,13,0,58
3180,19-06-2020,8:00 AM,Delhi,49979,0,21341,1969,49979
3181,19-06-2020,8:00 AM,Goa,705,0,109,0,705
3182,19-06-2020,8:00 AM,Gujarat,25601,0,17819,1591,25601
3183,19-06-2020,8:00 AM,Haryana,9218,0,4556,134,9218
3184,19-06-2020,8:00 AM,Himachal Pradesh,595,0,382,8,595
3185,19-06-2020,8:00 AM,Jammu and Kashmir,5555,0,3144,71,5555
3186,19-06-2020,8:00 AM,Jharkhand,1920,0,1198,11,1920
3187,19-06-2020,8:00 AM,Karnataka,7944,0,4983,114,7944
3188,19-06-2020,8:00 AM,Kerala,2794,0,1415,21,2794
3189,19-06-2020,8:00 AM,Ladakh,687,0,95,1,687
3190,19-06-2020,8:00 AM,Madhya Pradesh,11426,0,8632,486,11426
3191,19-06-2020,8:00 AM,Maharashtra,120504,0,60838,5751,120504
3192,19-06-2020,8:00 AM,Manipur,606,0,199,0,606
3193,19-06-2020,8:00 AM,Meghalaya,44,0,30,1,44
3194,19-06-2020,8:00 AM,Mizoram,130,0,1,0,130
3195,19-06-2020,8:00 AM,Nagaland,193,0,103,0,193
3196,19-06-2020,8:00 AM,Odisha,4512,0,3144,11,4512
3197,19-06-2020,8:00 AM,Puducherry,271,0,109,7,271
3198,19-06-2020,8:00 AM,Punjab,3615,0,2570,83,3615
3199,19-06-2020,8:00 AM,Rajasthan,13857,0,10742,323,13857
3200,19-06-2020,8:00 AM,Sikkim,70,0,5,0,70
3201,19-06-2020,8:00 AM,Tamil Nadu,52334,0,28641,625,52334
3202,19-06-2020,8:00 AM,Telengana,6027,0,3301,195,6027
3203,19-06-2020,8:00 AM,Tripura,1155,0,639,1,1155
3204,19-06-2020,8:00 AM,Uttarakhand,2102,0,1386,26,2102
3205,19-06-2020,8:00 AM,Uttar Pradesh,15181,0,9239,465,15181
3206,19-06-2020,8:00 AM,West Bengal,12735,0,7001,518,12735
3207,19-06-2020,8:00 AM,Cases being reassigned to states,8927,0,0,0,8927
3208,20-06-2020,8:00 AM,Andaman and Nicobar Islands,45,0,35,0,45
3209,20-06-2020,8:00 AM,Andhra Pradesh,7961,0,3917,96,7961
3210,20-06-2020,8:00 AM,Arunachal Pradesh,103,0,11,0,103
3211,20-06-2020,8:00 AM,Assam,4904,0,3039,9,4904
3212,20-06-2020,8:00 AM,Bihar,7181,0,5098,50,7181
3213,20-06-2020,8:00 AM,Chandigarh,381,0,315,6,381
3214,20-06-2020,8:00 AM,Chhattisgarh,2028,0,1331,10,2028
3215,20-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,62,0,14,0,62
3216,20-06-2020,8:00 AM,Delhi,53116,0,23569,2035,53116
3217,20-06-2020,8:00 AM,Goa,725,0,118,0,725
3218,20-06-2020,8:00 AM,Gujarat,26141,0,18159,1618,26141
3219,20-06-2020,8:00 AM,Haryana,9743,0,4889,144,9743
3220,20-06-2020,8:00 AM,Himachal Pradesh,619,0,388,8,619
3221,20-06-2020,8:00 AM,Jammu and Kashmir,5680,0,3194,75,5680
3222,20-06-2020,8:00 AM,Jharkhand,1965,0,1332,11,1965
3223,20-06-2020,8:00 AM,Karnataka,8281,0,5210,124,8281
3224,20-06-2020,8:00 AM,Kerala,2912,0,1511,21,2912
3225,20-06-2020,8:00 AM,Ladakh,744,0,95,1,744
3226,20-06-2020,8:00 AM,Madhya Pradesh,11582,0,8748,495,11582
3227,20-06-2020,8:00 AM,Maharashtra,124331,0,62773,5893,124331
3228,20-06-2020,8:00 AM,Manipur,681,0,218,0,681
3229,20-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3230,20-06-2020,8:00 AM,Mizoram,130,0,1,0,130
3231,20-06-2020,8:00 AM,Nagaland,198,0,125,0,198
3232,20-06-2020,8:00 AM,Odisha,4677,0,3297,11,4677
3233,20-06-2020,8:00 AM,Puducherry,286,0,118,7,286
3234,20-06-2020,8:00 AM,Punjab,3832,0,2636,92,3832
3235,20-06-2020,8:00 AM,Rajasthan,14156,0,10997,333,14156
3236,20-06-2020,8:00 AM,Sikkim,70,0,5,0,70
3237,20-06-2020,8:00 AM,Tamil Nadu,54449,0,30271,666,54449
3238,20-06-2020,8:00 AM,Telengana,6526,0,3353,198,6526
3239,20-06-2020,8:00 AM,Tripura,1178,0,657,1,1178
3240,20-06-2020,8:00 AM,Uttarakhand,2177,0,1433,26,2177
3241,20-06-2020,8:00 AM,Uttar Pradesh,15785,0,9638,488,15785
3242,20-06-2020,8:00 AM,West Bengal,13090,0,7303,529,13090
3243,20-06-2020,8:00 AM,Cases being reassigned to states,9265,0,0,0,9265
3244,21-06-2020,8:00 AM,Andaman and Nicobar Islands,47,0,36,0,47
3245,21-06-2020,8:00 AM,Andhra Pradesh,8452,0,4111,101,8452
3246,21-06-2020,8:00 AM,Arunachal Pradesh,135,0,14,0,135
3247,21-06-2020,8:00 AM,Assam,4904,0,3039,9,4904
3248,21-06-2020,8:00 AM,Bihar,7533,0,5529,52,7533
3249,21-06-2020,8:00 AM,Chandigarh,404,0,316,6,404
3250,21-06-2020,8:00 AM,Chhattisgarh,2041,0,1394,11,2041
3251,21-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,68,0,26,0,68
3252,21-06-2020,8:00 AM,Delhi,56746,0,31294,2112,56746
3253,21-06-2020,8:00 AM,Goa,754,0,129,0,754
3254,21-06-2020,8:00 AM,Gujarat,26680,0,18694,1638,26680
3255,21-06-2020,8:00 AM,Haryana,10223,0,5128,149,10223
3256,21-06-2020,8:00 AM,Himachal Pradesh,656,0,413,8,656
3257,21-06-2020,8:00 AM,Jammu and Kashmir,5834,0,3336,81,5834
3258,21-06-2020,8:00 AM,Jharkhand,1965,0,1335,11,1965
3259,21-06-2020,8:00 AM,Karnataka,8697,0,5391,132,8697
3260,21-06-2020,8:00 AM,Kerala,3039,0,1568,21,3039
3261,21-06-2020,8:00 AM,Ladakh,836,0,117,1,836
3262,21-06-2020,8:00 AM,Madhya Pradesh,11724,0,8880,501,11724
3263,21-06-2020,8:00 AM,Maharashtra,128205,0,64153,5984,128205
3264,21-06-2020,8:00 AM,Manipur,777,0,232,0,777
3265,21-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3266,21-06-2020,8:00 AM,Mizoram,140,0,9,0,140
3267,21-06-2020,8:00 AM,Nagaland,201,0,138,0,201
3268,21-06-2020,8:00 AM,Odisha,4856,0,3534,12,4856
3269,21-06-2020,8:00 AM,Puducherry,286,0,118,7,286
3270,21-06-2020,8:00 AM,Punjab,3952,0,2678,98,3952
3271,21-06-2020,8:00 AM,Rajasthan,14536,0,11274,337,14536
3272,21-06-2020,8:00 AM,Sikkim,70,0,25,0,70
3273,21-06-2020,8:00 AM,Tamil Nadu,56845,0,31316,704,56845
3274,21-06-2020,8:00 AM,Telengana,7072,0,3506,203,7072
3275,21-06-2020,8:00 AM,Tripura,1186,0,680,1,1186
3276,21-06-2020,8:00 AM,Uttarakhand,2301,0,1450,27,2301
3277,21-06-2020,8:00 AM,Uttar Pradesh,16594,0,9995,507,16594
3278,21-06-2020,8:00 AM,West Bengal,13531,0,7865,540,13531
3279,21-06-2020,8:00 AM,Cases being reassigned to states,9127,0,0,0,9127
3280,22-06-2020,8:00 AM,Andaman and Nicobar Islands,48,0,37,0,48
3281,22-06-2020,8:00 AM,Andhra Pradesh,8999,0,4331,106,8999
3282,22-06-2020,8:00 AM,Arunachal Pradesh,135,0,15,0,135
3283,22-06-2020,8:00 AM,Assam,5388,0,3360,9,5388
3284,22-06-2020,8:00 AM,Bihar,7612,0,5580,53,7612
3285,22-06-2020,8:00 AM,Chandigarh,406,0,316,6,406
3286,22-06-2020,8:00 AM,Chhattisgarh,2275,0,1447,11,2275
3287,22-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,88,0,26,0,88
3288,22-06-2020,8:00 AM,Delhi,59746,0,33013,2175,59746
3289,22-06-2020,8:00 AM,Goa,754,0,129,0,754
3290,22-06-2020,8:00 AM,Gujarat,27260,0,19349,1663,27260
3291,22-06-2020,8:00 AM,Haryana,10635,0,5557,160,10635
3292,22-06-2020,8:00 AM,Himachal Pradesh,673,0,425,8,673
3293,22-06-2020,8:00 AM,Jammu and Kashmir,5956,0,3382,82,5956
3294,22-06-2020,8:00 AM,Jharkhand,2073,0,1406,11,2073
3295,22-06-2020,8:00 AM,Karnataka,9150,0,5618,137,9150
3296,22-06-2020,8:00 AM,Kerala,3172,0,1661,21,3172
3297,22-06-2020,8:00 AM,Ladakh,837,0,134,1,837
3298,22-06-2020,8:00 AM,Madhya Pradesh,11903,0,9015,515,11903
3299,22-06-2020,8:00 AM,Maharashtra,132075,0,65744,6170,132075
3300,22-06-2020,8:00 AM,Manipur,841,0,250,0,841
3301,22-06-2020,8:00 AM,Meghalaya,44,0,33,1,44
3302,22-06-2020,8:00 AM,Mizoram,141,0,9,0,141
3303,22-06-2020,8:00 AM,Nagaland,211,0,141,0,211
3304,22-06-2020,8:00 AM,Odisha,5160,0,3720,14,5160
3305,22-06-2020,8:00 AM,Puducherry,366,0,140,8,366
3306,22-06-2020,8:00 AM,Punjab,4074,0,2700,99,4074
3307,22-06-2020,8:00 AM,Rajasthan,14930,0,11597,349,14930
3308,22-06-2020,8:00 AM,Sikkim,78,0,25,0,78
3309,22-06-2020,8:00 AM,Tamil Nadu,59377,0,32754,757,59377
3310,22-06-2020,8:00 AM,Telengana,7802,0,3731,210,7802
3311,22-06-2020,8:00 AM,Tripura,1221,0,759,1,1221
3312,22-06-2020,8:00 AM,Uttarakhand,2344,0,1500,27,2344
3313,22-06-2020,8:00 AM,Uttar Pradesh,17731,0,10995,550,17731
3314,22-06-2020,8:00 AM,West Bengal,13945,0,8297,555,13945
3315,22-06-2020,8:00 AM,Cases being reassigned to states,7832,0,0,0,7832
3316,23-06-2020,8:00 AM,Andaman and Nicobar Islands,48,0,37,0,48
3317,23-06-2020,8:00 AM,Andhra Pradesh,9372,0,4495,111,9372
3318,23-06-2020,8:00 AM,Arunachal Pradesh,139,0,21,0,139
3319,23-06-2020,8:00 AM,Assam,5586,0,3521,9,5586
3320,23-06-2020,8:00 AM,Bihar,7825,0,5781,55,7825
3321,23-06-2020,8:00 AM,Chandigarh,411,0,322,6,411
3322,23-06-2020,8:00 AM,Chhattisgarh,2303,0,1513,12,2303
3323,23-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,91,0,27,0,91
3324,23-06-2020,8:00 AM,Delhi,62655,0,36602,2233,62655
3325,23-06-2020,8:00 AM,Goa,864,0,152,1,864
3326,23-06-2020,8:00 AM,Gujarat,27825,0,19909,1684,27825
3327,23-06-2020,8:00 AM,Haryana,11025,0,5916,169,11025
3328,23-06-2020,8:00 AM,Himachal Pradesh,727,0,437,8,727
3329,23-06-2020,8:00 AM,Jammu and Kashmir,6088,0,3531,85,6088
3330,23-06-2020,8:00 AM,Jharkhand,2137,0,1469,11,2137
3331,23-06-2020,8:00 AM,Karnataka,9399,0,5730,142,9399
3332,23-06-2020,8:00 AM,Kerala,3310,0,1749,21,3310
3333,23-06-2020,8:00 AM,Ladakh,847,0,136,1,847
3334,23-06-2020,8:00 AM,Madhya Pradesh,12078,0,9215,521,12078
3335,23-06-2020,8:00 AM,Maharashtra,135796,0,67706,6283,135796
3336,23-06-2020,8:00 AM,Manipur,898,0,250,0,898
3337,23-06-2020,8:00 AM,Meghalaya,44,0,37,1,44
3338,23-06-2020,8:00 AM,Mizoram,141,0,9,0,141
3339,23-06-2020,8:00 AM,Nagaland,280,0,141,0,280
3340,23-06-2020,8:00 AM,Odisha,5303,0,3863,15,5303
3341,23-06-2020,8:00 AM,Puducherry,383,0,149,8,383
3342,23-06-2020,8:00 AM,Punjab,4235,0,2825,101,4235
3343,23-06-2020,8:00 AM,Rajasthan,15232,0,11910,356,15232
3344,23-06-2020,8:00 AM,Sikkim,78,0,29,0,78
3345,23-06-2020,8:00 AM,Tamil Nadu,62087,0,34112,794,62087
3346,23-06-2020,8:00 AM,Telengana,8674,0,4005,217,8674
3347,23-06-2020,8:00 AM,Tripura,1237,0,782,1,1237
3348,23-06-2020,8:00 AM,Uttarakhand,2402,0,1521,28,2402
3349,23-06-2020,8:00 AM,Uttar Pradesh,18322,0,11601,569,18322
3350,23-06-2020,8:00 AM,West Bengal,14358,0,8687,569,14358
3351,23-06-2020,8:00 AM,Cases being reassigned to states,8015,0,0,0,8015
3352,24-06-2020,8:00 AM,Andaman and Nicobar Islands,50,0,40,0,50
3353,24-06-2020,8:00 AM,Andhra Pradesh,10002,0,4599,119,10002
3354,24-06-2020,8:00 AM,Arunachal Pradesh,148,0,22,0,148
3355,24-06-2020,8:00 AM,Assam,5831,0,3762,9,5831
3356,24-06-2020,8:00 AM,Bihar,8153,0,6104,56,8153
3357,24-06-2020,8:00 AM,Chandigarh,418,0,322,6,418
3358,24-06-2020,8:00 AM,Chhattisgarh,2362,0,1553,12,2362
3359,24-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,120,0,29,0,120
3360,24-06-2020,8:00 AM,Delhi,66602,0,39313,2301,66602
3361,24-06-2020,8:00 AM,Goa,909,0,205,1,909
3362,24-06-2020,8:00 AM,Gujarat,28371,0,20513,1710,28371
3363,24-06-2020,8:00 AM,Haryana,11520,0,6498,178,11520
3364,24-06-2020,8:00 AM,Himachal Pradesh,775,0,443,8,775
3365,24-06-2020,8:00 AM,Jammu and Kashmir,6236,0,3642,87,6236
3366,24-06-2020,8:00 AM,Jharkhand,2185,0,1520,11,2185
3367,24-06-2020,8:00 AM,Karnataka,9721,0,6004,150,9721
3368,24-06-2020,8:00 AM,Kerala,3451,0,1809,22,3451
3369,24-06-2020,8:00 AM,Ladakh,932,0,148,1,932
3370,24-06-2020,8:00 AM,Madhya Pradesh,12261,0,9335,525,12261
3371,24-06-2020,8:00 AM,Maharashtra,139010,0,69631,6531,139010
3372,24-06-2020,8:00 AM,Manipur,921,0,258,0,921
3373,24-06-2020,8:00 AM,Meghalaya,46,0,37,1,46
3374,24-06-2020,8:00 AM,Mizoram,142,0,9,0,142
3375,24-06-2020,8:00 AM,Nagaland,330,0,141,0,330
3376,24-06-2020,8:00 AM,Odisha,5470,0,3988,17,5470
3377,24-06-2020,8:00 AM,Puducherry,402,0,165,9,402
3378,24-06-2020,8:00 AM,Punjab,4397,0,3047,105,4397
3379,24-06-2020,8:00 AM,Rajasthan,15627,0,12213,365,15627
3380,24-06-2020,8:00 AM,Sikkim,79,0,29,0,79
3381,24-06-2020,8:00 AM,Tamil Nadu,64603,0,35339,833,64603
3382,24-06-2020,8:00 AM,Telengana,9553,0,4224,220,9553
3383,24-06-2020,8:00 AM,Tripura,1259,0,807,1,1259
3384,24-06-2020,8:00 AM,Uttarakhand,2535,0,1602,30,2535
3385,24-06-2020,8:00 AM,Uttar Pradesh,18893,0,12116,588,18893
3386,24-06-2020,8:00 AM,West Bengal,14728,0,9218,580,14728
3387,24-06-2020,8:00 AM,Cases being reassigned to states,8141,0,0,0,8141
3388,25-06-2020,8:00 AM,Andaman and Nicobar Islands,56,0,43,0,56
3389,25-06-2020,8:00 AM,Andhra Pradesh,10331,0,4779,124,10331
3390,25-06-2020,8:00 AM,Arunachal Pradesh,158,0,38,0,158
3391,25-06-2020,8:00 AM,Assam,6198,0,3958,9,6198
3392,25-06-2020,8:00 AM,Bihar,8209,0,6113,57,8209
3393,25-06-2020,8:00 AM,Chandigarh,420,0,323,6,420
3394,25-06-2020,8:00 AM,Chhattisgarh,2419,0,1627,12,2419
3395,25-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,120,0,30,0,120
3396,25-06-2020,8:00 AM,Delhi,70390,0,41437,2365,70390
3397,25-06-2020,8:00 AM,Goa,951,0,289,2,951
3398,25-06-2020,8:00 AM,Gujarat,28943,0,21088,1735,28943
3399,25-06-2020,8:00 AM,Haryana,12010,0,6925,188,12010
3400,25-06-2020,8:00 AM,Himachal Pradesh,806,0,466,8,806
3401,25-06-2020,8:00 AM,Jammu and Kashmir,6422,0,3818,88,6422
3402,25-06-2020,8:00 AM,Jharkhand,2207,0,1570,11,2207
3403,25-06-2020,8:00 AM,Karnataka,10118,0,6151,164,10118
3404,25-06-2020,8:00 AM,Kerala,3603,0,1888,22,3603
3405,25-06-2020,8:00 AM,Ladakh,941,0,274,1,941
3406,25-06-2020,8:00 AM,Madhya Pradesh,12448,0,9473,534,12448
3407,25-06-2020,8:00 AM,Maharashtra,142900,0,73792,6739,142900
3408,25-06-2020,8:00 AM,Manipur,970,0,328,0,970
3409,25-06-2020,8:00 AM,Meghalaya,46,0,42,1,46
3410,25-06-2020,8:00 AM,Mizoram,142,0,19,0,142
3411,25-06-2020,8:00 AM,Nagaland,347,0,148,0,347
3412,25-06-2020,8:00 AM,Odisha,5752,0,4123,17,5752
3413,25-06-2020,8:00 AM,Puducherry,461,0,176,9,461
3414,25-06-2020,8:00 AM,Punjab,4627,0,3099,113,4627
3415,25-06-2020,8:00 AM,Rajasthan,16009,0,12611,375,16009
3416,25-06-2020,8:00 AM,Sikkim,84,0,39,0,84
3417,25-06-2020,8:00 AM,Tamil Nadu,67468,0,37763,866,67468
3418,25-06-2020,8:00 AM,Telengana,10444,0,4361,225,10444
3419,25-06-2020,8:00 AM,Tripura,1259,0,897,1,1259
3420,25-06-2020,8:00 AM,Uttarakhand,2623,0,1721,35,2623
3421,25-06-2020,8:00 AM,Uttar Pradesh,19557,0,12586,596,19557
3422,25-06-2020,8:00 AM,West Bengal,15173,0,9702,591,15173
3423,25-06-2020,8:00 AM,Cases being reassigned to states,8493,0,0,0,8493
3424,26-06-2020,8:00 AM,Andaman and Nicobar Islands,59,0,43,0,59
3425,26-06-2020,8:00 AM,Andhra Pradesh,10884,0,4988,136,10884
3426,26-06-2020,8:00 AM,Arunachal Pradesh,160,0,38,1,160
3427,26-06-2020,8:00 AM,Assam,6321,0,4033,9,6321
3428,26-06-2020,8:00 AM,Bihar,8473,0,6441,57,8473
3429,26-06-2020,8:00 AM,Chandigarh,423,0,329,6,423
3430,26-06-2020,8:00 AM,Chhattisgarh,2452,0,1755,12,2452
3431,26-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,155,0,32,0,155
3432,26-06-2020,8:00 AM,Delhi,73780,0,44765,2429,73780
3433,26-06-2020,8:00 AM,Goa,995,0,335,2,995
3434,26-06-2020,8:00 AM,Gujarat,29520,0,21498,1753,29520
3435,26-06-2020,8:00 AM,Haryana,12463,0,7380,198,12463
3436,26-06-2020,8:00 AM,Himachal Pradesh,839,0,477,9,839
3437,26-06-2020,8:00 AM,Jammu and Kashmir,6549,0,3967,90,6549
3438,26-06-2020,8:00 AM,Jharkhand,2262,0,1605,12,2262
3439,26-06-2020,8:00 AM,Karnataka,10560,0,6670,170,10560
3440,26-06-2020,8:00 AM,Kerala,3726,0,1943,22,3726
3441,26-06-2020,8:00 AM,Ladakh,941,0,358,1,941
3442,26-06-2020,8:00 AM,Madhya Pradesh,12596,0,9619,542,12596
3443,26-06-2020,8:00 AM,Maharashtra,147741,0,77453,6931,147741
3444,26-06-2020,8:00 AM,Manipur,1056,0,354,0,1056
3445,26-06-2020,8:00 AM,Meghalaya,46,0,42,1,46
3446,26-06-2020,8:00 AM,Mizoram,145,0,30,0,145
3447,26-06-2020,8:00 AM,Nagaland,355,0,160,0,355
3448,26-06-2020,8:00 AM,Odisha,5962,0,4291,17,5962
3449,26-06-2020,8:00 AM,Puducherry,502,0,187,9,502
3450,26-06-2020,8:00 AM,Punjab,4769,0,3192,120,4769
3451,26-06-2020,8:00 AM,Rajasthan,16296,0,12840,379,16296
3452,26-06-2020,8:00 AM,Sikkim,85,0,39,0,85
3453,26-06-2020,8:00 AM,Tamil Nadu,70977,0,39999,911,70977
3454,26-06-2020,8:00 AM,Telengana,11364,0,4688,230,11364
3455,26-06-2020,8:00 AM,Tripura,1290,0,1019,1,1290
3456,26-06-2020,8:00 AM,Uttarakhand,2691,0,1758,36,2691
3457,26-06-2020,8:00 AM,Uttar Pradesh,20193,0,13119,611,20193
3458,26-06-2020,8:00 AM,West Bengal,15648,0,10190,606,15648
3459,26-06-2020,8:00 AM,Cases being reassigned to states,8123,0,0,0,8123
3460,27-06-2020,8:00 AM,Andaman and Nicobar Islands,72,0,43,0,72
3461,27-06-2020,8:00 AM,Andhra Pradesh,11489,0,5196,148,11489
3462,27-06-2020,8:00 AM,Arunachal Pradesh,172,0,42,1,172
3463,27-06-2020,8:00 AM,Assam,6607,0,4259,9,6607
3464,27-06-2020,8:00 AM,Bihar,8716,0,6762,58,8716
3465,27-06-2020,8:00 AM,Chandigarh,425,0,335,6,425
3466,27-06-2020,8:00 AM,Chhattisgarh,2545,0,1914,13,2545
3467,27-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,163,0,41,0,163
3468,27-06-2020,8:00 AM,Delhi,77240,0,47091,2492,77240
3469,27-06-2020,8:00 AM,Goa,1039,0,370,2,1039
3470,27-06-2020,8:00 AM,Gujarat,30095,0,22030,1771,30095
3471,27-06-2020,8:00 AM,Haryana,12884,0,8016,211,12884
3472,27-06-2020,8:00 AM,Himachal Pradesh,864,0,502,9,864
3473,27-06-2020,8:00 AM,Jammu and Kashmir,6762,1,4080,91,6762
3474,27-06-2020,8:00 AM,Jharkhand,2290,1,1643,12,2290
3475,27-06-2020,8:00 AM,Karnataka,11005,1,6916,180,11005
3476,27-06-2020,8:00 AM,Kerala,3876,1,2008,22,3876
3477,27-06-2020,8:00 AM,Ladakh,946,1,358,1,946
3478,27-06-2020,8:00 AM,Madhya Pradesh,12798,1,9804,546,12798
